"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","dataset_id","weight_kg","weight_class"
"2016-P","151",1534.24995641995,"MacNeil, Lois","Kakabeka Falls","Ontario","Canada","Wallaceburg Kinsmen","1317 Clements","2145 McMullen",0,0,0,"Big Max",16,690.412480388978,"heavy"
"2016-P","570",929.976473001756,"Von Sommeren, Eric","Hillsburg","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)",NA,NA,0,0,0,"Wolf",16,418.48941285079,"light"
"2019-P","909",571.338058229192,"Cassioli, Andrea",NA,"Lombardy","Italy","Sfida Nazionale della Zucca - Club Maspiano","2268 Willemyns","Self",306.244492527364,738.087258683763,0,"Casper",16,257.102126203136,"light"
"2015-P","348",1252.7370442356,"Beirnes, Kevin","Bristol","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Casper",16,563.731669906019,"medium"
"2017-P","1291",332.307209317994,"Wojciechowski, Laverne","ENNISMORE","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)","951.5 Jarvis",NA,0,0,0,"Cinderella",16,149.538244193097,"light"
"2015-P","1604",201.315400942603,"Yamada, Takao","Shodoshima","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Champion",16,90.5919304241715,"light"
"2016-P","1203",434.191899476977,"Rendell, Jody","Picton","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)",NA,NA,0,0,0,"Champion",16,195.38635476464,"light"
"2020-P","143",1561.96594047771,"Court, Tamri","Shawville","Quebec","Canada","Woodbridge Fair GPC Weigh-off","2016 LANCASTER","1928 DALETAS",393.474535878008,1482.95939807898,4.03040164677258,"Blue Hubbard",16,702.884673214969,"heavy"
"2017-P","173",1513.58869364267,"Fox, Mark","Murillo","Ontario","Canada","Wallaceburg Kinsmen","1337 Butler","1625 Gantner",392.765519149994,1458.50667761227,5.26833288961197,"Wolf",16,681.114912139202,"heavy"
"2021-P","1257",147.029983481679,"Klages, Gary","Cantons des Basques","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.",NA,NA,0,0,0,"Jack O'Lantern",16,66.1634925667555,"light"
"2016-P","1277",394.698322280748,"Reimer, Sarah","FORT SASKATCHEWAN","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Rouge Vif d’Etampes",16,177.614245026336,"light"
"2018-P","928",705.950893790025,"Salvagni, Augusto","San Pancrazio","Lombardy","Italy","Sfida degli Zucconi della Brianza","1488 Bartoli","self",316.532749172149,631.979886609028,3.93497645026578,"Blue Hubbard",16,317.677902205511,"light"
"2015-P","1645",186.626823866856,"Salvagni, Augusto","Radda in Chianti","Tuscany","Italy","Campionato dello Zuccone","1254 Bartoli","Open",208.264118290884,210.459307639017,0,"Big Moose",16,83.982070740085,"light"
"2016-P","402",1151.40036652427,"Banman, Marge","St. Thomas","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off","2020.5 Werner","1998.5 Jutras",349.418092964142,1069.32661035469,1.05771177649229,"Jack O'Lantern",16,518.13016493592,"medium"
"2019-P","243",1347.8738900917,"Vaillant, Neil","Gentilly","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Autumn Gold",16,606.543250541264,"medium"
"2017-P","929",691.991013638802,"Mochizuki, Yasutoshi","Tonosho","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Prizewinner",16,311.395956137461,"light"
"2015-P","471",1132.38428035569,"GILBERT, LEANNE","Cambridge","Ontario","Canada","Huglis Blueberry Ranch","668 TIMM","1379 HOELKE",379.661561626772,1088.58726314633,0,"Spirit",16,509.572926160063,"medium"
"2014-P","1192",476.082269978678,"Winkler, Ray","St. Thomas","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off","473 L.Niewenhoff",NA,282.501758084223,532.005594676121,0,"Cinderella",16,214.237021490405,"light"
"2019-P","909",576.650000570153,"Zanotti, Walter","Cologne","Lombardy","Italy","Sfida Nazionale della Zucca - Club Maspiano","2268 Willemyns","Self",310.792048026319,790.201049845353,0,"Rouge Vif d’Etampes",16,259.492500256569,"light"
"2018-P","1002",663.819007728036,"Green, Brian","Komoka","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)","1310 Robinson","self",0,0,0,"Prizewinner",16,298.718553477616,"light"
"2018-P","705",832.536057753148,"Tokunaga, Terukazu","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Wolf",16,374.641225988917,"light"
"2015-P","677",880.566813577681,"Watanabe, Osamu","Shozu, Kagawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Cinderella",16,396.255066109956,"light"
"2018-P","586",1049.4229040521,"Swinamer, Brandon","East St. Paul","Manitoba","Canada","Roland Pumpkin Fair","573 Webb","2363 Holland",356.063865459672,1085.84349208221,0,"Big Moose",16,472.240306823443,"medium"
"2015-P","143",1557.27446970123,"LeBlanc, Louise","Kitchener","Ontario","Canada","Port Elgin Pumpkinfest","1317 Clementz","1676.5 Daletas",422.38857149812,1492.84567464103,0.979306063065028,"Big Max",16,700.773511365555,"heavy"
"2019-P","1531",181.857219901098,"Froese, Cornie","Edmundston","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.",NA,NA,195.582859444853,198.465575972993,0,"Dill's Atlantic",16,81.8357489554943,"light"
"2016-P","1516",181.694536163909,"Hain, Fred","Lloydminster","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Big Moose",16,81.7625412737589,"light"
"2017-P","367",1235.2669978084,"Budde, Bob","Winkler","Manitoba","Canada","Roland Pumpkin Fair","Shenola 1824","Winkler 843.5",366.029292337795,1055.13632375076,12.886490448279,"Wolf",16,555.870149013778,"medium"
"2018-P","1456",277.382478044705,"D'amari, Eric","Innismore","Ontario","Canada","Bracebridge Agriculture Society Fall Fair","1401 Nieuwenhoff","self",228.28550494296,283.621846065631,0,"Cinderella",16,124.822115120117,"light"
"2018-P","1151",532.186358535571,"Ito, Yoshihiro","Chosei","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Prizewinner",16,239.483861341007,"light"
"2014-P","1518",233.872645677976,"Friesen, Tiana","Cocagne","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.",NA,NA,0,0,0,"Rouge Vif d’Etampes",16,105.242690555089,"light"
"2015-P","1498",309.363124024116,"Veitch, Jennifer","Gentilly","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Howden",16,139.213405810852,"light"
"2018-P","397",1280.56444793264,"Dettweiler, Paul","Roland","Manitoba","Canada","Roland Pumpkin Fair",NA,NA,399.788410706701,1385.18289763403,0,"Atlantic Giant",16,576.254001569687,"medium"
"2018-P","1047",569.829319484163,"Plourde, Don","Sussex","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.",NA,NA,293.516067731849,563.442075621515,6.74000521159214,"Howden",16,256.423193767873,"light"
"2017-P","EXH",713.897642425175,"Zaychkowsky, Eddy","Waterville","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off","1795 McKracken","1824 Shenona",283.049891353963,561.676426554314,35.3310763593749,"Blue Hubbard",16,321.253939091329,"light"
"2018-P","675",925.937693877249,"Foresta, Vincent","North Vancouver","British Columbia","Canada","BC Giant Pumpkin Weigh-off","1327 Rea",NA,337.241231619674,862.296498022226,8.17515118024813,"Casper",16,416.671962244762,"light"
"2021-P","999",389.173849321332,"Suardi, Alberto","Foiano della Chiana","Tuscany","Italy","Campionato dello Zuccone",NA,NA,251.258108812974,375.754671886284,7.79067536416608,"Blue Hubbard",16,175.1282321946,"light"
"2019-P","620",886.517839796432,"Smeltzer, Bill","Granton","Ontario","Canada","Prince Edward County Pumpkinfest","465 Langridge","1017 Langridge",349.880418073209,939.210300210678,0,"Prizewinner",16,398.933027908394,"light"
"2013-P","933",496.363065448774,"Langridge, Dan","St. Thomas","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)","Cavannagh","self",315.072402892005,682.395470683711,0,"Casper",16,223.363379451948,"light"
"2016-P","738",832.755373010886,"Camparmo, Maurizio","Carman","Manitoba","Canada","Roland Pumpkin Fair",NA,NA,349.892613026385,836.562965833566,0,"Autumn Gold",16,374.739917854899,"light"
"2017-P","843",698.732808406217,"Ansems, Fred","Canning","Nova Scotia","Canada","The Great Howard Dill Giant Pumpkin Classic","1877 Kline","Self",313.122597093458,737.623238751879,0,"Connecticut Field",16,314.429763782798,"light"
"2014-P","1032",614.605785446545,"Lyons, Chris","Cameron","Ontario","Canada","Prince Edward County Pumpkinfest",NA,NA,296.77761426138,616.942528144769,3.9555253973341,"Casper",16,276.572603450945,"light"
"2019-P","1316",322.863300396636,"Muis, Ron","Gentilly","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Champion",16,145.288485178486,"light"
"2016-P","1394",270.58490721341,"Horan, Turenne",NA,"New Brunswick","Canada","Journee de la Citrouille - Edmundston",NA,NA,215.608897663618,269.772966990648,0.966529598011333,"Atlantic Giant",16,121.763208246035,"light"
"2016-P","160",1348.68122828846,"Innocenzo, Gregori","Novellara","Emilia-Romagna","Italy","Festa della zucca di sale","986,6 bartoli","2015 sibb",363.517335241406,1273.86762327904,8.20165546557459,"Champion",16,606.906552729807,"medium"
"2014-P","244",1140.6287875106,"Smeltzer, Bill","Gaspe","Quebec","Canada","Huglis Blueberry Ranch","1253 Kline","2009 Wallace",386.644622423463,1270.08652278789,0,"Blue Hubbard",16,513.282954379772,"medium"
"2020-P","513",945.305363336026,"Grosse et Orange","Landmark","Manitoba","Canada","Roland Pumpkin Fair","1126 Dixon","1543 Carley",366.344265776248,1201.42343714377,0,"Spirit",16,425.387413501212,"light"
"2018-P","586",1009.85230111913,"Bruer, Morgan","Schanzenfeld","Manitoba","Canada","Roland Pumpkin Fair","573 Webb","2363 Holland",369.437610653335,1020.35452739164,0,"Dill's Atlantic",16,454.433535503608,"medium"
"2014-P","1159",482.087244617468,"Comeau, Patrice","Airdrie","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Rouge Vif d’Etampes",16,216.939260077861,"light"
"2020-P","180",1400.23650793465,"Groten, Helen","Englehart","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)","1699 MacKenzie -20","1597 Hunt/Lyons 2020",372.779067779802,1303.61355099361,12.1906689341246,"Prizewinner",16,630.106428570591,"medium"
"2015-P","1111",548.500386656502,"Ashton, Braeden","Milford","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off","933 Kline","self",284.483973382813,514.479618447057,6.02337025207796,"Cinderella",16,246.825173995426,"light"
"2018-P","224",1355.72347473634,"Lyons, Chris","Dartmouth","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off","2016 Scherber","2624 Willem",363.911604470521,1281.22266919707,8.96205211489088,"Early Giant",16,610.075563631355,"medium"
"2021-P","EXH",891.632171100706,"Rendell, Jody","Limehouse","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers","664 Foresta","self",0,0,0,"Blue Hubbard",16,401.234476995318,"light"
"2015-P","1682",148.698446280895,"Kuzunishi, Takamichi","Shozu, Kagawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,NA,"Howden",16,66.9143008264029,"light"
"2014-P","1405",325.443372027004,"Caissie, Emilie","Barrie","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off","1450 Bryson","2032 Matheson",249.244188336233,375.116295368348,0,"Big Max",16,146.449517412152,"light"
"2014-P","1538",215.608349072876,"Hanai, Tamekazu","Shozu, Kagawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Rouge Vif d’Etampes",16,97.0237570827941,"light"
"2017-P","EXH",343.177817544797,"Prandi, Giuseppe","Goito","Lombardy","Italy","Sfida degli Zucconi della Brianza","821.2 Petrelli","Open",246.554883463485,315.636322420027,5.13135748409194,"Cinderella",16,154.430017895159,"light"
"2013-P","1445",123.324425647086,"Comeau, Pierre","Langley","British Columbia","Canada","BC Giant Pumpkin Weigh-off","Unknown",NA,0,0,0,"Howden",16,55.4959915411885,"light"
"2013-P","488",849.364456226527,"Johnston, Art","New Ross","Nova Scotia","Canada","AVGVG Glad Gardens","1199 Smeltzer","1727 Ansems",325.117441276081,860.41304062877,0,"Big Max",16,382.214005301937,"light"
"2013-P","400",1036.38237205003,"Graham, Todd","Stickney","New Brunswick","Canada","AVGVG Glad Gardens","1432 Northrup","1634 Werner",355.002895393446,1047.37301738726,0,"Spirit",16,466.372067422512,"medium"
"2020-P","451",1141.47535094791,"Pastink, Reba","Murillo","Ontario","Canada","Port Elgin Pumpkinfest","2028 Bryson","2114 Wallace",0,0,0,"Spirit",16,513.66390792656,"medium"
"2016-P","863",738.119464086691,"Losier, Laurentienne","Erin","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)",NA,NA,0,0,0,"Autumn Gold",16,332.153758839011,"light"
"2018-P","952",682.757936973655,"Cavanagh, Gerry","North Alton","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off",NA,NA,0,0,0,"Howden",16,307.241071638145,"light"
"2015-P","336",1250.52352566031,"Ashton, Courtney","Edmundston","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.","1916 Barron","1738 Barron",379.831608624556,1117.89412751576,6.1463040643201,"Rouge Vif d’Etampes",16,562.735586547138,"medium"
"2014-P","1551",196.717564993814,"Lyons, Chris","Zurich","Ontario","Canada","Bracebridge Agriculture Society Fall Fair",NA,NA,0,0,0,"Champion",16,88.5229042472164,"light"
"2020-P","857",577.685993013839,"Cayton, Kaen","North Alton","Nova Scotia","Canada","Annapolis Valley Giant Vegetable Growers","1318 G Ansems","1621.5 Kline",0,0,0,"Howden",16,259.958696856228,"light"
"2021-P","154",1540.99427659663,"Chiti, Davide","Goito","Lombardy","Italy","Sfida degli Zucconi della Brianza","2158 Paton","2158 Paton",399.316962170866,1400.13307599342,6.22366396502349,"Howden",16,693.447424468484,"heavy"
"2019-P","358",1116.31049674557,"Plebani, Cristian",NA,"Lombardy","Italy","Sfida degli Zucconi della Brianza","2012 Salvagni","Self",391.27381165893,1216.54669283019,0,"Early Giant",16,502.339723535508,"medium"
"2018-P","EXH",1498.68004904886,"Ebbett, Charles","Georgetown","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers","767 Spivak","self",425.425429667801,1621.37450708262,0,"Champion",16,674.406022071988,"medium"
"2013-P","152",1241.23128598331,"Nieuwenhoff, John","Goderich","Ontario","Canada","Port Elgin Pumpkinfest","1694 Meier","2009 Wallace",379.525887438622,1259.39087228874,5.01482109567385,"Blue Hubbard",16,558.554078692487,"medium"
"2015-P","1422",352.091659782994,"Reimer, Sarah","Basque","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.",NA,NA,251.959305682494,357.313834915199,0,"Cinderella",16,158.441246902347,"light"
"2014-P","584",949.775918151842,"Cocozza, Michele",NA,"Other","Italy","Festa della zucca di sale","1625 gantner","self",334.441885624001,693.357229879021,19.3596997449885,"Early Giant",16,427.399163168329,"light"
"2014-P","635",830.300217213468,"Ebbett, Gail","Fredericton","New Brunswick","Canada","Journee de la Citrouille - Edmundston","934 Scheider","1317 Clementz",319.948018740371,812.214358878888,8.17058843813869,"Early Giant",16,373.635097746061,"light"
"2014-P","348",1136.24265838593,"Johnson, Ben",NA,"Quebec","Canada","Potirothon de Gentilly","1630 Colbert 2012","1630 Colbert 2012",405.360384359058,1250.23909825943,0,"Big Moose",16,511.309196273669,"medium"
"2013-P","DMG",290.331088392546,"Neily, Will",NA,"Quebec","Canada","Potirothon de Gentilly","1062 Robinson 2012","1062 Robinson 2012",0,0,0,"Blue Hubbard",16,130.648989776646,"light"
"2016-P","39",1891.85293561296,"Willemse, Harry","Markdale","Ontario","Canada","Woodbridge Fair GPC Weigh-off","1463 Hoelke",NA,432.201740521881,1596.25297413893,14.2703604841227,"Rouge Vif d’Etampes",16,851.33382102583,"heavy"
"2015-P","241",1361.36686711671,"Forresta, Vincent","Langley","British Columbia","Canada","BC Giant Pumpkin Weigh-off","1043 Chan","1177 Carley",403.773197615364,1313.50328301902,0,"Rouge Vif d’Etampes",16,612.615090202519,"medium"
"2019-P","1704",39.8548522809656,"Uematu, Taiga","Izumo","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Champion",16,17.9346835264345,"light"
"2013-P","1513",55.460907660994,"Miki, Susumu","Marugame, Kagawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Jack O'Lantern",16,24.9574084474473,"light"
"2014-P","246",1226.7955035863,"Santaguida, Vic","Georgetown","Ontario","Canada","Port Elgin Pumpkinfest","2009 Wallace","2009 Wallace",421.164979882048,1363.6368999562,0,"Early Giant",16,552.057976613833,"medium"
"2020-P","1184",253.73987988813,"Dettweiler, Paul","Windsor","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off",NA,NA,243.528678464085,268.876155383668,0,"Spirit",16,114.182945949659,"light"
"2018-P","234",1373.68668839217,"Boutot, Nathalie","Winkler","Manitoba","Canada","Roland Pumpkin Fair","1775 Brungard","1877 Kline",387.003858945225,1457.43259439556,0,"Jack O'Lantern",16,618.159009776477,"medium"
"2015-P","1563",246.468357334269,"Petrelli, Team","Arezzo","Other","Italy","Campionato dello Zuccone","1254 Bartoli","Open",221.593062442259,248.106713760005,0,"Champion",16,110.910760800421,"light"
"2021-P","37",1816.42610470107,"Connors, Barry","Waterville","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off","1300 Graham","Self",444.85967037915,2080.86025184759,0,"Champion",16,817.391747115482,"heavy"
"2013-P","688",691.373490441246,"Nakagawa, Takao","Shodoshima","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Autumn Gold",16,311.118070698561,"light"
"2013-P","DMG",905.24071762754,"Pelletier, Jeff","Enniskillen","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off",NA,NA,344.276000461438,819.764538405013,6.07580929368723,"Early Giant",16,407.358322932393,"light"
"2013-P","606",849.626332747689,"Ansems, Frank","Clinton","Ontario","Canada","Woodbridge Fair GPC Weigh-off","1432 Northrup","1566 Rodonis",320.643404367994,849.771987708797,0,"Howden",16,382.33184973646,"light"
"2017-P","1087",463.825241597178,"4th Grade, Tonosho Primary School","Kanonji","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Wolf",16,208.72135871873,"light"
"2015-P","1429",354.7218108601,"Topini, Giuseppe","Siena","Other","Italy","Campionato dello Zuccone","1726 Cutrupi","Open",258.326869007899,409.400229464245,0,"Autumn Gold",16,159.624814887045,"light"
"2021-P","1377",6.68754980547301,"Hamilton, Andy","N-D du Mont Carmel","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Prizewinner",16,3.00939741246285,"light"
"2016-P","617",949.66423840898,"Winkler, Chloe","Murillo","Ontario","Canada","Port Elgin Pumpkinfest","1317","1317",0,0,0,"Big Moose",16,427.348907284041,"light"
"2016-P","1023",622.806326635449,"Johnson, Ben","Mill Bay","British Columbia","Canada","BC Giant Pumpkin Weigh-off","1213.5 Rea","1327.5 Rea",305.988965337979,615.227984165643,0,"Big Max",16,280.262846985952,"light"
"2013-P","EXH",792.977229790732,"Cavanagh, Gerry","North Alton","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off","1495 STELTS",NA,0,0,0,"Big Max",16,356.839753405829,"light"
"2021-P","713",746.366851498113,"walter, maffesoli","Spinoso","Basilicata","Italy","Campionato dello Zuccone","1131 Chiti","Self",312.14605846645,665.217396531401,9.73799091814166,"Champion",16,335.865083174151,"light"
"2019-P","608",835.551336106478,"Aasman, Mike","Clinton","Ontario","Canada","Bracebridge Agriculture Society Fall Fair","1911 Urena","1810 Werner",0,0,0,"Prizewinner",16,375.998101247915,"light"
"2013-P","830",605.324464062397,"Pelletier, Jeff","Picton","Ontario","Canada","Prince Edward County Pumpkinfest",NA,NA,300.900019630946,600.681512609622,0,"Big Max",16,272.396008828078,"light"
"2018-P","1347",377.979129864784,"Lloyd, George","Stickney","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.",NA,NA,269.737590905546,369.844520288792,0,"Blue Hubbard",16,170.090608439153,"light"
"2021-P","1240",157.573654672628,"Spreafico, Luca","Poggiridenti","Lombardy","Italy","Sfida Nazionale della Zucca - Club Maspiano","BARESI","2008 CUTRUPI",184.835479995765,182.718111347553,0,"Dill's Atlantic",16,70.9081446026827,"light"
"2017-P","1110",472.072341429983,"Parliament, Jaret","North Vancouver","British Columbia","Canada","BC Giant Pumpkin Weigh-off","Unknown","457 Pelletier",293.499963825309,583.745159956163,0,"Champion",16,212.432553643492,"light"
"2015-P","918",715.485696858796,"Ansems, Frank","Roblin","Manitoba","Canada","Roland Pumpkin Fair",NA,NA,331.066290655676,848.004702132555,0,"Rouge Vif d’Etampes",16,321.968563586458,"light"
"2019-P","1718",30.8777803050774,"Fuller, Ron","Bonnyville","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Rouge Vif d’Etampes",16,13.8950011372848,"light"
"2014-P","847",657.875993418415,"Presse, Mario","Acton","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off",NA,NA,310.100445672749,736.676681904815,0,"Spirit",16,296.044197038287,"light"
"2017-P","818",692.296674056183,"Ito, Masayuki","Shizuoka","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Big Moose",16,311.533503325282,"light"
"2018-P","1078",543.419301241359,"Giulio, Belotti","Foiano della Chiana","Tuscany","Italy","Campionato dello Zuccone","563 Garofano","Open",282.582659532175,553.419089554256,1.02189547859596,"Dill's Atlantic",16,244.538685558612,"light"
"2015-P","455",1037.98394417807,"Rendell, Jody","Tracadie Sheila","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.","959 Ebbett","985 Ebbett",401.001584124258,1134.44293713554,0,"Blue Hubbard",16,467.092774880133,"medium"
"2013-P","225",1100.98505357044,"Barreca, Alessandro",NA,"Other","Italy","Festa della zucca di sale","1490 Cutrupi","1420 Cutrupi",356.814297183159,1129.43334790784,0,"Cinderella",16,495.443274106698,"medium"
"2019-P","EXH",781.909850905103,"Loris, Rosati","Capriolo","Lombardy","Italy","Sfida degli Zucconi della Brianza","1867,3 BiermansJan","Self",326.446678125491,789.648696822916,0,"Rouge Vif d’Etampes",16,351.859432907296,"light"
"2015-P","1660",158.297327578209,"Reed, Gordon","Pemberton","British Columbia","Canada","BC Giant Pumpkin Weigh-off",NA,NA,201.807679204663,202.90701772034,0,"Jack O'Lantern",16,71.2337974101941,"light"
"2016-P","1546",141.326712271695,"Duguay, Abrielle","Mission","British Columbia","Canada","BC Giant Pumpkin Weigh-off","unknown","unknown",158.734971662126,96.9938965351449,40.50204153498,"Spirit",16,63.597020522263,"light"
"2018-P","1171",495.750658305308,"Hunt, Jane & Phil","BRISTOL","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Big Max",16,223.087796237388,"light"
"2013-P","726",692.157707654156,"La patch a Omer","Porrt Elgin","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)","858 McCallum","1753 Bryson",305.039394624571,663.503012667183,0.954023049346714,"Dill's Atlantic",16,311.47096844437,"light"
"2014-P","669",901.41031642399,"Heon, Richard","Windsor","Nova Scotia","Canada","AVGVG Glad Gardens","1381 Kenneally","2032 Mathison",338.157732020102,947.861431195608,0.978447913893708,"Spirit",16,405.634642390796,"light"
"2019-P","1701",46.9914916362229,"Nibu, Kanehiro","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Rouge Vif d’Etampes",16,21.1461712363003,"light"
"2013-P","1244",261.185059618693,"Yato, Nobuyuki","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Big Moose",16,117.533276828412,"light"
"2019-P","EXH",377.922967653865,"Ex el presidente","Picton","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers",NA,NA,258.683103519842,NA,0,"Big Max",16,170.065335444239,"light"
"2017-P","1515",113.466442932483,"Budd, Jordan","Smoky Lake","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Wolf",16,51.0598993196172,"light"
"2015-P","785",787.637937703998,"ivan, bartoli","Arezzo","Other","Italy","Festa della zucca di sale",NA,NA,300.382082118394,660.334984594725,15.943027911602,"Big Max",16,354.437071966799,"light"
"2014-P","1674",102.563679528343,"Plebani, Cristian",NA,"Other","Italy","Pesa la Zucca! Foiano",NA,NA,168.713788141439,130.098952612815,0,"Rouge Vif d’Etampes",16,46.1536557877542,"light"
"2019-P","832",648.056147151336,"Sasaki, Toshiki","Marugame","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Spirit",16,291.625266218101,"light"
"2018-P","605",912.793898780374,"Chan, Dave","Steam Mill","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off","2363 Holland",NA,330.77860805267,921.319151929535,0,"Atlantic Giant",16,410.757254451168,"light"
"2015-P","1148",572.569781797483,"Nieuwenhoff, Richard","Roland","Manitoba","Canada","Roland Pumpkin Fair","Warners 1192","Cornie Banman 995",295.329936363997,NA,0,"Spirit",16,257.656401808867,"light"
"2017-P","935",605.984582506884,"Penner, Derek","River Ryan","Nova Scotia","Canada","AVGVG Glad Gardens","943 Ferguson","1447 Tingley",0,0,0,"Big Moose",16,272.693062128098,"light"
"2021-P","EXH",964.357449821626,"Terwin, Jason","Delhi","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers","1014  C Foresta",NA,0,0,0,"Early Giant",16,433.960852419732,"light"
"2017-P","1357",307.155394510571,"Cheam, Glenn","Castor","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Prizewinner",16,138.219927529757,"light"
"2018-P","1739",41.1912045903478,"Takamatsu Junior Chamber","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Howden",16,18.5360420656565,"light"
"2017-P","401",1096.30076709728,"Boulianne, Jean Pierre","Abbotsford","British Columbia","Canada","BC Giant Pumpkin Weigh-off","1018 Pelletier","Self",380.021780959852,1202.88996849177,0,"Howden",16,493.335345193777,"medium"
"2014-P","236",1283.37389674695,"McClure, Roy","Englehart","Ontario","Canada","Port Elgin Pumpkinfest",NA,NA,0,0,0,"Jack O'Lantern",16,577.518253536127,"medium"
"2015-P","997",703.267273709736,"Labbe, Marc",NA,"Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off","515 Robertson","225est Jammer",306.105450400752,658.490585689215,NA,"Cinderella",16,316.470273169381,"light"
"2017-P","466",1076.85159081481,"Pollock, Mark","St-Francois-du-lac","Quebec","Canada","Bracebridge Agriculture Society Fall Fair","1463 Hoelke","2624 Willwmijns",358.984181669892,1115.56780657229,0,"Dill's Atlantic",16,484.583215866663,"medium"
"2015-P","616",961.483519680903,"Asta, Carmelo","Novellara","Emilia-Romagna","Italy","Campionato dello Zuccone","1254 Bartoli","1832 Midthun",370.740720964839,1069.57147689475,0,"Howden",16,432.667583856406,"light"
"2015-P","1046",654.461074584301,"Foresta, Kallen","Carman","Manitoba","Canada","Roland Pumpkin Fair","Cornie Banman 995","Henry Banman 1379.5",304.864884535964,576.281445361708,8.34821875755317,"Early Giant",16,294.507483562935,"light"
